bulan;titik_lokasi;kecamatan;wilayah;panjang/luas;satuan_panjang/luas;tanggal;volume_sampah_perhari(m3)
1;Banjir Kanal Barat (Jembatan Gantung - Fly Over Tomang);Palmerah;Jakarta Barat;610.0;m;11;12.0
1;Banjir Kanal Barat (Fly Over Tanah Abang - Jembatan Jati Pulo);Palmerah;Jakarta Barat;600.0;m;11;1.0
1;Banjir Kanal Barat (Jembatan Jatipulo - Jembatan Gantung);Palmerah;Jakarta Barat;610.0;m;11;12.0
1;PHB KS TUBUN 1 (Depan Kantor Kelurahan Slipi);Palmerah;Jakarta Barat;900.0;m;11;2.24
1;PHB KS TUBUN 3 (Depan Sekolahan SMK Negeri Slipi);Palmerah;Jakarta Barat;950.0;m;11;4.48
1;Waduk Hankam 2 (Jl. Jalak);Palmerah;Jakarta Barat;0.0875;Ha;11;12.0
1;Kali Grogol (Hankam 2 - Saringan Atas);Palmerah;Jakarta Barat;755.0;m;11;3.0
1;Kali Grogol (Jembatan Pel bak - Saringan Atas);Palmerah;Jakarta Barat;400.0;m;11;1.0
1;PHB Jl. Beo (Komplek Hankam 2);Palmerah;Jakarta Barat;500.0;m;11;2.24
1;PHB Jl. Sulaeman;Palmerah;Jakarta Barat;400.0;m;11;4.48
1;Kali PHB Palmerah;Palmerah;Jakarta Barat;663.0;m;11;4.48
1;Kali PHB Kemanggisan Kober;Palmerah;Jakarta Barat;522.0;m;11;2.24
1;PHB Jl. Swadaya;Palmerah;Jakarta Barat;250.0;m;11;2.24
1;Kali Grogol (Hankam I - Hankam 2);Palmerah;Jakarta Barat;795.0;m;11;1.0
1;Kali Grogol (Jembatan Baru Hankam 1 - Jembatan Jl. Anggrek Neli Rosliana VII);Palmerah;Jakarta Barat;400.0;m;11;12.0
1;PHB Jalan Kebon Sayur;Palmerah;Jakarta Barat;600.0;m;11;7.12
1;Kali PHB Jalan Belibis;Palmerah;Jakarta Barat;650.0;m;11;4.48
1;Kali PHB RS Patria;Palmerah;Jakarta Barat;350.0;m;11;2.24
1;PHB Taman Catalya;Palmerah;Jakarta Barat;300.0;m;11;4.48
1;PHB Jl Binus;Palmerah;Jakarta Barat;700.0;m;11;2.24
1;Kali PHB Jln. Anggrek Neli Rosliana VII;Palmerah;Jakarta Barat;300.0;m;11;9.36
1;Kali Grogol (Saringan Golkar);Palmerah;Jakarta Barat;500.0;m;11;12.0
1;Kali PHB Jln. Arjuna;Palmerah;Jakarta Barat;250.0;m;11;2.24
1;Kali PHB Jln. Bima;Palmerah;Jakarta Barat;250.0;m;11;4.48
1;Kali Grogol (Pombensin - Hankam I);Palmerah;Jakarta Barat;745.0;m;11;2.0
1;Kali Grogol (Saringan Golkar - Pombensin);Palmerah;Jakarta Barat;925.0;m;11;1.0
1;Kali PHB Kemanggisan Utama;Palmerah;Jakarta Barat;650.0;m;11;2.24
1;Waduk Hankam 1 (Jl. Raya Hankam);Palmerah;Jakarta Barat;24.0;Ha;11;4.48
1;PHB Jl. Perum Migas;Palmerah;Jakarta Barat;750.0;m;11;7.12
1;PHB Jalan Anggrek Neli Murni;Palmerah;Jakarta Barat;1000.0;m;11;2.24
1;Perbatasan Tol Taman Anggrek;Palmerah;Jakarta Barat;250.0;m;11;9.36
1;Kali PHB ORI;Palmerah;Jakarta Barat;600.0;m;11;1.0
1;Kali PHB Belakang PT Djarum;Palmerah;Jakarta Barat;750.0;m;11;2.24
1;PHB Brigjen Katamso;Palmerah;Jakarta Barat;350.0;m;11;9.36
1;Kali PHB Jl. Semangka;Palmerah;Jakarta Barat;392.0;m;11;4.48
1;PHB Jl. Wijaya Kusuma;Palmerah;Jakarta Barat;250.0;m;11;1.0
1;PHB Belakang Pintu Air Rs Harapan Kita;Palmerah;Jakarta Barat;320.0;m;11;12.0
1;Kali PHB Kota Bambu Selatan;Palmerah;Jakarta Barat;1968.0;m;11;2.24
1;Kali PHB Jatipulo Kota Bambu Utara;Palmerah;Jakarta Barat;573.0;m;11;12.0
1;Titik Saringan Jatipulo;Palmerah;Jakarta Barat;31.5;m;11;12.0
1;Kali PHB Rumah Sakit Harapan Kita;Palmerah;Jakarta Barat;550.0;m;11;12.0
1;Saringan Sampah. PHB Jatipulo;Palmerah;Jakarta Barat;528.7345930232558;m;11;4.0
1;Saringan Sampah. Saringan Golkar;Palmerah;Jakarta Barat;528.7345930232558;m;11;14.0
1;Kali Sodetan Sekretaris (Pos Polisi Duri Kepa - Belakang Studio 5 Indosiar );Kebon Jeruk;Jakarta Barat;310.0;M;11;1.0
1;Kali Sodetan Sekretaris ( Belakang Studio 5 Indosiar - Centro City );Kebon Jeruk;Jakarta Barat;360.0;M;11;2.0
1;Kali Sodetan Sekretaris ( Centro City - Samping Rumah Pompa Air Taman Ratu );Kebon Jeruk;Jakarta Barat;300.0;M;11;2.6564417177914113
1;Kali Sodetan Sekretaris ( Samping Rumah Pompa Air Taman Ratu - Jembatan Kedoya Jln. Pesing Koneng - Jembatan Rel KAI );Kebon Jeruk;Jakarta Barat;331.0;M;11;2.6564417177914113
1;Kali Sodetan Sekretaris ( Jembatan Rel KAI - Jembatan Lampu Merah Pesing Jln. Da'an Mogot Raya );Kebon Jeruk;Jakarta Barat;300.0;M;11;2.6564417177914113
1;Stasiun Pompa Air Saluran PHB. Gang Macan ( Jln. Da'an Mogot Raya - Rumah Pompa Gang Macan );Kebon Jeruk;Jakarta Barat;700.0;M;11;2.6564417177914113
